order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI-0000830,OR-000292,SKU-0023,5,8.40,0.10,37.80
OI-0000831,OR-000292,SKU-0059,1,29.19,0.15,24.81
OI-0000832,OR-000292,SKU-0022,6,26.86,0.00,161.16
OI-0000833,OR-000293,SKU-0048,6,24.84,0.00,149.04
OI-0000834,OR-000293,SKU-0021,3,3.76,0.00,11.28
OI-0000835,OR-000293,SKU-0021,4,3.76,0.10,13.54
OI-0000836,OR-000294,SKU-0042,2,36.89,0.15,62.71
OI-0000837,OR-000294,SKU-0022,6,26.86,0.15,136.99
OI-0000838,OR-000294,SKU-0026,2,21.39,0.00,42.78
OI-0000839,OR-000295,SKU-0001,3,14.26,0.15,36.36
OI-0000840,OR-000295,SKU-0036,3,13.87,0.05,39.53
OI-0000841,OR-000295,SKU-0025,6,33.88,0.00,203.28
OI-0000842,OR-000295,SKU-0040,2,45.53,0.00,91.06
OI-0000843,OR-000296,SKU-0018,3,3.17,0.00,9.51
OI-0000844,OR-000296,SKU-0005,3,42.53,0.00,127.59
OI-0000845,OR-000296,SKU-0004,6,35.25,0.00,211.50
OI-0000867,OR-000303,SKU-0026,6,21.39,0.15,109.09
OI-0000868,OR-000304,SKU-0029,1,4.31,0.10,3.88
OI-0000869,OR-000304,SKU-0023,3,8.40,0.15,21.42
OI-0000870,OR-000304,SKU-0054,4,31.89,0.10,114.80
OI-0000871,OR-000305,SKU-0044,2,26.37,0.15,44.83
OI-0000872,OR-000305,SKU-0053,6,10.85,0.00,65.10
OI-0000873,OR-000305,SKU-0059,3,29.19,0.05,83.19
OI-0000874,OR-000305,SKU-0041,3,19.76,0.00,59.28
OI-0000875,OR-000306,SKU-0049,6,15.18,0.00,91.08
OI-0000876,OR-000306,SKU-0008,6,1.97,0.05,11.23
OI-0000877,OR-000306,SKU-0020,3,31.62,0.15,80.63
OI-0000878,OR-000306,SKU-0037,4,35.00,0.00,140.00
OI-0000879,OR-000306,SKU-0046,1,40.95,0.00,40.95
OI-0000880,OR-000307,SKU-0022,1,26.86,0.10,24.17
OI-0000881,OR-000307,SKU-0044,6,26.37,0.10,142.40
OI-0000882,OR-000307,SKU-0027,5,10.49,0.00,52.45
OI-0000883,OR-000307,SKU-0010,1,37.20,0.05,35.34
OI-0000884,OR-000307,SKU-0013,6,12.69,0.10,68.53
OI-0000885,OR-000308,SKU-0028,2,34.65,0.00,69.30
OI-0000886,OR-000308,SKU-0018,2,3.17,0.05,6.02
OI-0000887,OR-000308,SKU-0050,1,46.08,0.15,39.17
OI-0000888,OR-000309,SKU-0020,2,31.62,0.00,63.24
OI-0000889,OR-000309,SKU-0048,4,24.84,0.15,84.46
OI-0000890,OR-000310,SKU-0009,6,33.65,0.15,171.61
OI-0000891,OR-000310,SKU-0033,3,37.17,0.10,100.36
OI-0000892,OR-000310,SKU-0054,2,31.89,0.00,63.78
OI-0000893,OR-000310,SKU-0026,1,21.39,0.15,18.18
OI-0000894,OR-000310,SKU-0010,5,37.20,0.15,158.10
OI-0000895,OR-000311,SKU-0001,2,14.26,0.00,28.52
OI-0000896,OR-000311,SKU-0047,3,42.92,0.00,128.76
OI-0000897,OR-000311,SKU-0004,1,35.25,0.15,29.96
OI-0000898,OR-000311,SKU-0017,4,9.51,0.15,32.33
OI-0000899,OR-000311,SKU-0031,2,13.79,0.10,24.82
OI-0000908,OR-000314,SKU-0014,4,43.57,0.15,148.14
OI-0000909,OR-000314,SKU-0060,4,23.25,0.00,93.00
OI-0000910,OR-000314,SKU-0018,4,3.17,0.00,12.68
OI-0000911,OR-000314,SKU-0012,1,40.02,0.00,40.02
OI-0000912,OR-000314,SKU-0058,3,45.65,0.15,116.41
OI-0000913,OR-000315,SKU-0053,3,10.85,0.00,32.55
OI-0000914,OR-000315,SKU-0008,2,1.97,0.05,3.74
OI-0000915,OR-000315,SKU-0055,6,7.92,0.05,45.14
OI-0000916,OR-000316,SKU-0027,6,10.49,0.00,62.94
OI-0000917,OR-000316,SKU-0050,2,46.08,0.00,92.16
OI-0000918,OR-000317,SKU-0028,1,34.65,0.00,34.65
OI-0000919,OR-000317,SKU-0050,4,46.08,0.00,184.32
OI-0000920,OR-000317,SKU-0060,5,23.25,0.00,116.25
OI-0000921,OR-000317,SKU-0050,6,46.08,0.00,276.48
OI-0000922,OR-000317,SKU-0044,5,26.37,0.00,131.85
OI-0000927,OR-000319,SKU-0007,3,39.44,0.10,106.49
OI-0000928,OR-000319,SKU-0052,4,8.94,0.00,35.76
OI-0000929,OR-000320,SKU-0012,5,40.02,0.15,170.09
OI-0000930,OR-000320,SKU-0020,1,31.62,0.15,26.88
OI-0000931,OR-000320,SKU-0044,3,26.37,0.05,75.15
OI-0000932,OR-000321,SKU-0040,4,45.53,0.10,163.91
OI-0000933,OR-000321,SKU-0044,3,26.37,0.00,79.11
OI-0000934,OR-000321,SKU-0015,1,11.18,0.10,10.06
OI-0000935,OR-000321,SKU-0030,3,47.21,0.10,127.47
OI-0000936,OR-000322,SKU-0031,6,13.79,0.00,82.74
OI-0000937,OR-000322,SKU-0049,4,15.18,0.05,57.68
OI-0000941,OR-000324,SKU-0055,5,7.92,0.10,35.64
OI-0000942,OR-000324,SKU-0003,4,8.35,0.05,31.73
OI-0000943,OR-000324,SKU-0013,4,12.69,0.00,50.76
OI-0000947,OR-000326,SKU-0025,1,33.88,0.15,28.80
OI-0000948,OR-000326,SKU-0005,2,42.53,0.10,76.55
OI-0000949,OR-000326,SKU-0007,6,39.44,0.15,201.14
OI-0000950,OR-000326,SKU-0020,2,31.62,0.10,56.92
OI-0000951,OR-000326,SKU-0055,5,7.92,0.00,39.60
OI-0000958,OR-000329,SKU-0007,2,39.44,0.15,67.05
OI-0000959,OR-000329,SKU-0046,3,40.95,0.15,104.42
OI-0000960,OR-000329,SKU-0001,4,14.26,0.00,57.04
OI-0000961,OR-000330,SKU-0036,6,13.87,0.00,83.22
OI-0000962,OR-000330,SKU-0040,5,45.53,0.00,227.65
OI-0000963,OR-000330,SKU-0032,3,46.35,0.00,139.05
OI-0000964,OR-000330,SKU-0043,6,47.93,0.00,287.58
OI-0000965,OR-000330,SKU-0023,5,8.40,0.00,42.00
OI-0000981,OR-000336,SKU-0032,5,46.35,0.05,220.16
OI-0000982,OR-000336,SKU-0026,2,21.39,0.00,42.78
OI-0000983,OR-000336,SKU-0053,1,10.85,0.10,9.77
OI-0000992,OR-000340,SKU-0021,3,3.76,0.00,11.28
OI-0000993,OR-000340,SKU-0004,2,35.25,0.15,59.92
OI-0000994,OR-000340,SKU-0044,1,26.37,0.05,25.05
OI-0000995,OR-000340,SKU-0001,2,14.26,0.00,28.52
OI-0000996,OR-000340,SKU-0020,2,31.62,0.00,63.24
OI-0000997,OR-000341,SKU-0041,3,19.76,0.05,56.32
OI-0000998,OR-000341,SKU-0018,5,3.17,0.10,14.27
OI-0000999,OR-000341,SKU-0024,5,21.04,0.00,105.20
OI-0001000,OR-000341,SKU-0050,3,46.08,0.00,138.24
OI-0001010,OR-000346,SKU-0038,4,21.08,0.05,80.10
OI-0001011,OR-000346,SKU-0033,2,37.17,0.00,74.34
OI-0001012,OR-000346,SKU-0034,1,24.16,0.10,21.74
OI-0001013,OR-000346,SKU-0010,1,37.20,0.00,37.20
OI-0001018,OR-000349,SKU-0009,3,33.65,0.00,100.95
OI-0001019,OR-000349,SKU-0011,3,30.63,0.05,87.30
OI-0001026,OR-000352,SKU-0009,3,33.65,0.10,90.85
OI-0001027,OR-000353,SKU-0044,6,26.37,0.00,158.22
OI-0001028,OR-000353,SKU-0055,2,7.92,0.00,15.84
OI-0001029,OR-000353,SKU-0047,6,42.92,0.10,231.77
OI-0001030,OR-000353,SKU-0003,1,8.35,0.05,7.93
OI-0001031,OR-000353,SKU-0009,2,33.65,0.15,57.20
OI-0001034,OR-000355,SKU-0005,5,42.53,0.00,212.65
OI-0001035,OR-000355,SKU-0040,6,45.53,0.00,273.18
OI-0001036,OR-000355,SKU-0059,5,29.19,0.10,131.36
OI-0001041,OR-000357,SKU-0026,4,21.39,0.00,85.56
OI-0001042,OR-000357,SKU-0009,6,33.65,0.00,201.90
OI-0001043,OR-000357,SKU-0038,1,21.08,0.05,20.03
OI-0001044,OR-000357,SKU-0057,1,11.57,0.00,11.57
OI-0001045,OR-000357,SKU-0012,2,40.02,0.10,72.04
OI-0001046,OR-000358,SKU-0008,2,1.97,0.05,3.74
OI-0001047,OR-000359,SKU-0027,3,10.49,0.15,26.75
OI-0001048,OR-000360,SKU-0043,5,47.93,0.00,239.65
OI-0001049,OR-000360,SKU-0028,2,34.65,0.10,62.37
OI-0001050,OR-000360,SKU-0012,3,40.02,0.00,120.06
OI-0001060,OR-000365,SKU-0005,4,42.53,0.15,144.60
OI-0001061,OR-000365,SKU-0035,4,22.53,0.00,90.12
OI-0001062,OR-000365,SKU-0052,1,8.94,0.05,8.49
OI-0001068,OR-000367,SKU-0037,3,35.00,0.10,94.50
OI-0001069,OR-000367,SKU-0025,1,33.88,0.00,33.88
OI-0001070,OR-000367,SKU-0009,6,33.65,0.05,191.80
OI-0001076,OR-000369,SKU-0026,3,21.39,0.15,54.54
OI-0001077,OR-000369,SKU-0053,6,10.85,0.15,55.33
OI-0001082,OR-000371,SKU-0011,2,30.63,0.00,61.26
OI-0001083,OR-000371,SKU-0032,4,46.35,0.15,157.59
OI-0001092,OR-000375,SKU-0020,5,31.62,0.10,142.29
OI-0001093,OR-000375,SKU-0020,1,31.62,0.00,31.62
OI-0001095,OR-000377,SKU-0018,1,3.17,0.05,3.01
OI-0001096,OR-000377,SKU-0043,5,47.93,0.05,227.67
OI-0001098,OR-000379,SKU-0058,2,45.65,0.15,77.60
OI-0001099,OR-000379,SKU-0009,2,33.65,0.00,67.30
OI-0001100,OR-000379,SKU-0040,5,45.53,0.00,227.65
OI-0001101,OR-000379,SKU-0017,1,9.51,0.10,8.56
OI-0001108,OR-000382,SKU-0026,4,21.39,0.10,77.00
OI-0001109,OR-000383,SKU-0045,5,16.47,0.15,70.00
OI-0001110,OR-000383,SKU-0025,4,33.88,0.00,135.52
OI-0001111,OR-000383,SKU-0038,4,21.08,0.05,80.10
OI-0001112,OR-000383,SKU-0057,1,11.57,0.00,11.57
OI-0001113,OR-000384,SKU-0057,1,11.57,0.00,11.57
OI-0001114,OR-000384,SKU-0014,4,43.57,0.05,165.57
OI-0001115,OR-000384,SKU-0015,2,11.18,0.00,22.36
OI-0001116,OR-000384,SKU-0006,3,20.40,0.00,61.20
OI-0001117,OR-000384,SKU-0043,1,47.93,0.00,47.93
OI-0001127,OR-000387,SKU-0053,5,10.85,0.10,48.83
OI-0001128,OR-000387,SKU-0059,6,29.19,0.00,175.14
OI-0001129,OR-000387,SKU-0026,2,21.39,0.05,40.64
OI-0001130,OR-000387,SKU-0013,3,12.69,0.00,38.07
OI-0001131,OR-000387,SKU-0031,2,13.79,0.00,27.58
OI-0001136,OR-000389,SKU-0039,5,46.71,0.00,233.55
OI-0001140,OR-000391,SKU-0022,1,26.86,0.15,22.83
OI-0001141,OR-000391,SKU-0044,6,26.37,0.00,158.22
OI-0001142,OR-000392,SKU-0041,2,19.76,0.05,37.54
OI-0001143,OR-000392,SKU-0047,5,42.92,0.00,214.60
OI-0001144,OR-000392,SKU-0033,1,37.17,0.05,35.31
OI-0001145,OR-000392,SKU-0031,1,13.79,0.05,13.10
OI-0001146,OR-000393,SKU-0007,3,39.44,0.15,100.57
OI-0001147,OR-000393,SKU-0017,3,9.51,0.00,28.53
OI-0001148,OR-000393,SKU-0001,1,14.26,0.15,12.12
OI-0001149,OR-000393,SKU-0043,2,47.93,0.00,95.86
OI-0001150,OR-000393,SKU-0040,5,45.53,0.15,193.50
OI-0001151,OR-000394,SKU-0017,2,9.51,0.00,19.02
OI-0001152,OR-000394,SKU-0023,3,8.40,0.00,25.20
OI-0001153,OR-000394,SKU-0034,6,24.16,0.00,144.96
OI-0001154,OR-000394,SKU-0042,4,36.89,0.00,147.56
OI-0001165,OR-000397,SKU-0036,3,13.87,0.10,37.45
OI-0001166,OR-000397,SKU-0006,6,20.40,0.05,116.28
OI-0001167,OR-000397,SKU-0020,4,31.62,0.00,126.48
OI-0001168,OR-000397,SKU-0029,2,4.31,0.05,8.19
OI-0001169,OR-000397,SKU-0031,1,13.79,0.15,11.72
OI-0001170,OR-000398,SKU-0041,4,19.76,0.00,79.04
OI-0001171,OR-000398,SKU-0026,3,21.39,0.00,64.17
OI-0001176,OR-000401,SKU-0024,4,21.04,0.00,84.16
OI-0001177,OR-000401,SKU-0032,2,46.35,0.00,92.70
OI-0001178,OR-000401,SKU-0042,4,36.89,0.00,147.56
OI-0001179,OR-000401,SKU-0034,5,24.16,0.05,114.76
OI-0001181,OR-000403,SKU-0058,5,45.65,0.00,231.42
OI-0001182,OR-000403,SKU-0025,4,33.88,0.00,135.52
OI-0001183,OR-000403,SKU-0060,1,23.25,0.15,19.76
OI-0001184,OR-000403,SKU-0050,6,46.08,0.10,248.83
OI-0001185,OR-000403,SKU-0027,3,10.49,0.10,28.32
OI-0001186,OR-000404,SKU-0032,6,46.35,0.00,278.10
OI-0001187,OR-000405,SKU-0033,5,37.17,0.00,185.85
OI-0001188,OR-000405,SKU-0028,5,34.65,0.00,173.25
OI-0001189,OR-000406,SKU-0037,2,35.00,0.00,70.00
OI-0001190,OR-000406,SKU-0044,2,26.37,0.00,52.74
OI-0001197,OR-000410,SKU-0016,6,46.17,0.10,249.32
OI-0001198,OR-000410,SKU-0004,3,35.25,0.00,105.75
OI-0001199,OR-000410,SKU-0056,5,33.56,0.05,159.41
OI-0001200,OR-000410,SKU-0003,5,8.35,0.05,39.66
OI-0001201,OR-000411,SKU-0028,6,34.65,0.00,207.90
OI-0001203,OR-000413,SKU-0007,5,39.44,0.00,197.20
OI-0001204,OR-000413,SKU-0047,5,42.92,0.15,182.41
OI-0001205,OR-000413,SKU-0046,6,40.95,0.00,245.70
OI-0001206,OR-000413,SKU-0023,6,8.40,0.10,45.36
OI-0001207,OR-000413,SKU-0028,6,34.65,0.00,207.90
OI-0001208,OR-000414,SKU-0049,3,15.18,0.15,38.71
OI-0001209,OR-000414,SKU-0058,6,45.65,0.00,273.90
OI-0001210,OR-000414,SKU-0054,4,31.89,0.05,121.18
OI-0001211,OR-000414,SKU-0059,1,29.19,0.10,26.27
OI-0001212,OR-000415,SKU-0047,2,42.92,0.15,72.96
OI-0001213,OR-000416,SKU-0042,6,36.89,0.05,210.27
OI-0001214,OR-000417,SKU-0059,2,29.19,0.05,55.46
OI-0001215,OR-000417,SKU-0025,1,33.88,0.00,33.88
OI-0001216,OR-000417,SKU-0003,3,8.35,0.00,25.05
OI-0001217,OR-000417,SKU-0051,2,14.92,0.00,29.84
OI-0001218,OR-000417,SKU-0034,6,24.16,0.00,144.96
OI-0001219,OR-000418,SKU-0060,1,23.25,0.00,23.25
OI-0001220,OR-000418,SKU-0037,1,35.00,0.00,35.00
OI-0001221,OR-000419,SKU-0031,4,13.79,0.00,55.16
OI-0001222,OR-000419,SKU-0007,1,39.44,0.00,39.44
OI-0001223,OR-000419,SKU-0037,6,35.00,0.05,199.50
OI-0001224,OR-000420,SKU-0024,6,21.04,0.10,113.62
OI-0001225,OR-000420,SKU-0047,3,42.92,0.00,128.76
OI-0001229,OR-000422,SKU-0024,3,21.04,0.00,63.12
OI-0001230,OR-000422,SKU-0023,4,8.40,0.15,28.56
OI-0001231,OR-000422,SKU-0038,5,21.08,0.15,89.59
OI-0001232,OR-000422,SKU-0037,5,35.00,0.15,148.75
OI-0001233,OR-000422,SKU-0042,1,36.89,0.10,33.20
OI-0001234,OR-000423,SKU-0014,5,43.57,0.10,196.06
OI-0001235,OR-000423,SKU-0004,6,35.25,0.10,190.35
OI-0001236,OR-000423,SKU-0052,5,8.94,0.00,44.70
OI-0001237,OR-000423,SKU-0026,1,21.39,0.00,21.39
OI-0001240,OR-000425,SKU-0012,6,40.02,0.10,216.11
OI-0001241,OR-000425,SKU-0032,3,46.35,0.00,139.05
OI-0001242,OR-000425,SKU-0002,6,15.08,0.10,81.43
OI-0001243,OR-000426,SKU-0034,4,24.16,0.15,82.14
OI-0001244,OR-000426,SKU-0055,6,7.92,0.00,47.52
OI-0001248,OR-000428,SKU-0020,2,31.62,0.05,60.08
OI-0001249,OR-000428,SKU-0053,4,10.85,0.10,39.06
OI-0001250,OR-000429,SKU-0029,1,4.31,0.00,4.31
OI-0001251,OR-000429,SKU-0044,6,26.37,0.10,142.40
OI-0001252,OR-000429,SKU-0028,6,34.65,0.00,207.90
OI-0001253,OR-000430,SKU-0039,3,46.71,0.00,140.13
OI-0001258,OR-000432,SKU-0042,6,36.89,0.10,199.21
OI-0001259,OR-000432,SKU-0054,4,31.89,0.00,127.56
OI-0001260,OR-000432,SKU-0006,5,20.40,0.05,96.90
OI-0001261,OR-000433,SKU-0021,6,3.76,0.05,21.43
OI-0001262,OR-000433,SKU-0049,2,15.18,0.00,30.36
OI-0001263,OR-000433,SKU-0007,2,39.44,0.00,78.88
OI-0001264,OR-000433,SKU-0033,6,37.17,0.05,211.87
OI-0001265,OR-000433,SKU-0030,4,47.21,0.15,160.51
OI-0001267,OR-000435,SKU-0039,2,46.71,0.10,84.08
OI-0001268,OR-000435,SKU-0031,4,13.79,0.00,55.16
OI-0001269,OR-000435,SKU-0053,1,10.85,0.10,9.77
OI-0001270,OR-000436,SKU-0045,5,16.47,0.00,82.35
OI-0001271,OR-000436,SKU-0008,3,1.97,0.00,5.91
OI-0001272,OR-000436,SKU-0011,2,30.63,0.15,52.07
OI-0001273,OR-000436,SKU-0034,6,24.16,0.05,137.71
OI-0001274,OR-000437,SKU-0026,1,21.39,0.10,19.25
OI-0001275,OR-000437,SKU-0047,2,42.92,0.00,85.84
OI-0001276,OR-000437,SKU-0044,6,26.37,0.05,150.31
OI-0001281,OR-000439,SKU-0019,4,40.98,0.05,155.72
OI-0001282,OR-000439,SKU-0049,2,15.18,0.05,28.84
OI-0001283,OR-000440,SKU-0003,4,8.35,0.05,31.73
OI-0001284,OR-000441,SKU-0034,5,24.16,0.00,120.80
OI-0001285,OR-000441,SKU-0057,1,11.57,0.00,11.57
OI-0001289,OR-000443,SKU-0019,3,40.98,0.00,122.94
OI-0001290,OR-000443,SKU-0042,4,36.89,0.00,147.56
OI-0001291,OR-000443,SKU-0003,2,8.35,0.05,15.86
OI-0001295,OR-000445,SKU-0042,1,36.89,0.10,33.20
OI-0001296,OR-000445,SKU-0026,6,21.39,0.00,128.34
OI-0001297,OR-000445,SKU-0047,6,42.92,0.00,257.52
OI-0001308,OR-000450,SKU-0026,5,21.39,0.15,90.91
OI-0001309,OR-000450,SKU-0004,6,35.25,0.15,179.78
OI-0001310,OR-000450,SKU-0047,5,42.92,0.00,214.60
OI-0001311,OR-000450,SKU-0056,4,33.56,0.00,134.24
OI-0001312,OR-000451,SKU-0058,5,45.65,0.00,228.25
OI-0001313,OR-000451,SKU-0047,3,42.92,0.05,122.32
OI-0001314,OR-000451,SKU-0052,6,8.94,0.00,53.64
OI-0001315,OR-000451,SKU-0046,3,40.95,0.00,122.85
OI-0001316,OR-000451,SKU-0015,5,11.18,0.00,55.90
OI-0001318,OR-000453,SKU-0049,4,15.18,0.15,51.61
OI-0001319,OR-000453,SKU-0057,4,11.57,0.00,46.28
OI-0001324,OR-000455,SKU-0054,6,31.89,0.00,191.34
OI-0001325,OR-000455,SKU-0014,5,43.57,0.10,196.06
OI-0001332,OR-000458,SKU-0008,3,1.97,0.00,5.91
OI-0001333,OR-000458,SKU-0001,4,14.26,0.10,51.34
OI-0001334,OR-000458,SKU-0004,3,35.25,0.10,95.17
OI-0001335,OR-000458,SKU-0035,5,22.53,0.15,95.75
OI-0001336,OR-000458,SKU-0020,2,31.62,0.00,63.24
OI-0001338,OR-000460,SKU-0036,1,13.87,0.00,13.87
OI-0001339,OR-000460,SKU-0051,2,14.92,0.00,29.84
OI-0001340,OR-000460,SKU-0046,3,40.95,0.00,122.85
OI-0001341,OR-000460,SKU-0058,3,45.65,0.05,130.10
OI-0001342,OR-000460,SKU-0021,5,3.76,0.00,18.80
OI-0001346,OR-000462,SKU-0014,5,43.57,0.00,217.85
OI-0001347,OR-000462,SKU-0049,4,15.18,0.15,51.61
OI-0001348,OR-000462,SKU-0022,3,26.86,0.00,80.58
OI-0001349,OR-000462,SKU-0004,2,35.25,0.00,70.50
OI-0001350,OR-000462,SKU-0030,6,47.21,0.00,283.26
OI-0001351,OR-000463,SKU-0010,4,37.20,0.00,148.80
OI-0001352,OR-000464,SKU-0045,5,16.47,0.00,82.35
OI-0001353,OR-000464,SKU-0039,1,46.71,0.00,46.71
OI-0001354,OR-000465,SKU-0036,4,13.87,0.00,55.48
OI-0001357,OR-000467,SKU-0028,3,34.65,0.00,103.95
OI-0001361,OR-000469,SKU-0021,5,3.76,0.00,18.80
OI-0001364,OR-000471,SKU-0048,5,24.84,0.00,124.20
OI-0001365,OR-000472,SKU-0038,4,21.08,0.10,75.89
OI-0001366,OR-000472,SKU-0006,1,20.40,0.00,20.40
OI-0001375,OR-000476,SKU-0016,1,46.17,0.00,46.17
OI-0001376,OR-000476,SKU-0041,3,19.76,0.00,59.28
OI-0001380,OR-000479,SKU-0027,4,10.49,0.00,41.96
OI-0001382,OR-000481,SKU-0048,4,24.84,0.00,99.36
OI-0001383,OR-000481,SKU-0010,3,37.20,0.15,94.86
OI-0001384,OR-000481,SKU-0051,6,14.92,0.00,89.52
OI-0001385,OR-000481,SKU-0010,1,37.20,0.05,35.34
OI-0001386,OR-000481,SKU-0051,3,14.92,0.00,44.76
OI-0001387,OR-000482,SKU-0014,2,43.57,0.00,87.14
OI-0001388,OR-000482,SKU-0013,4,12.69,0.10,45.68
OI-0001389,OR-000482,SKU-0055,3,7.92,0.00,23.76
OI-0001390,OR-000482,SKU-0041,6,19.76,0.05,112.63
OI-0001391,OR-000482,SKU-0033,3,37.17,0.10,100.36
OI-0001392,OR-000483,SKU-0004,5,35.25,0.00,176.25
OI-0001393,OR-000483,SKU-0055,4,7.92,0.00,31.68
OI-0001394,OR-000483,SKU-0047,3,42.92,0.00,128.76
OI-0001395,OR-000483,SKU-0043,6,47.93,0.00,287.58
OI-0001396,OR-000483,SKU-0044,5,26.37,0.10,118.66
OI-0001399,OR-000485,SKU-0053,4,10.85,0.00,43.40
OI-0001400,OR-000485,SKU-0050,3,46.08,0.00,138.24
OI-0001401,OR-000485,SKU-0012,6,40.02,0.05,228.11
OI-0001402,OR-000485,SKU-0056,6,33.56,0.15,171.16
OI-0001403,OR-000485,SKU-0050,4,46.08,0.05,175.10
OI-0001415,OR-000489,SKU-0015,1,11.18,0.00,11.18
OI-0001416,OR-000489,SKU-0051,6,14.92,0.00,89.52
OI-0001417,OR-000489,SKU-0037,5,35.00,0.05,166.25
OI-0001418,OR-000490,SKU-0025,1,33.88,0.05,32.19
OI-0001419,OR-000490,SKU-0005,1,42.53,0.00,42.53
OI-0001420,OR-000490,SKU-0011,5,30.63,0.00,153.15
OI-0001421,OR-000490,SKU-0008,1,1.97,0.10,1.77
OI-0001422,OR-000490,SKU-0009,4,33.65,0.00,134.60
OI-0001423,OR-000491,SKU-0019,3,40.98,0.00,122.94
OI-0001434,OR-000495,SKU-0016,4,46.17,0.15,156.98
OI-0001435,OR-000495,SKU-0020,4,31.62,0.00,126.48
OI-0001436,OR-000495,SKU-0018,5,3.17,0.00,15.85
OI-0001437,OR-000495,SKU-0049,5,15.18,0.10,68.31
OI-0001438,OR-000495,SKU-0039,5,46.71,0.10,210.20
OI-0001444,OR-000497,SKU-0047,1,42.92,0.00,42.92
OI-0001445,OR-000498,SKU-0020,6,31.62,0.05,180.23
OI-0001446,OR-000498,SKU-0033,2,37.17,0.10,66.91
OI-0001447,OR-000498,SKU-0059,3,29.19,0.10,78.81
OI-0001448,OR-000498,SKU-0029,3,4.31,0.15,10.99
OI-0001449,OR-000498,SKU-0038,6,21.08,0.05,120.16
OI-0001450,OR-000499,SKU-0023,4,8.40,0.05,31.92
OI-0001451,OR-000499,SKU-0007,2,39.44,0.10,70.99
OI-0001452,OR-000499,SKU-0042,3,36.89,0.10,99.60
OI-0001459,OR-000503,SKU-0022,3,26.86,0.05,76.55
OI-0001460,OR-000503,SKU-0022,1,26.86,0.05,25.52
OI-0001461,OR-000503,SKU-0023,2,8.40,0.00,16.80
OI-0001462,OR-000503,SKU-0020,3,31.62,0.00,94.86
OI-0001463,OR-000504,SKU-0060,1,23.25,0.00,23.25
OI-0001464,OR-000504,SKU-0059,4,29.19,0.00,116.76
OI-0001465,OR-000504,SKU-0014,1,43.57,0.10,39.21
OI-0001466,OR-000504,SKU-0010,5,37.20,0.05,176.70
OI-0001467,OR-000505,SKU-0018,4,3.17,0.00,12.68
OI-0001468,OR-000505,SKU-0052,5,8.94,0.10,40.23
OI-0001469,OR-000505,SKU-0039,6,46.71,0.10,252.23
OI-0001470,OR-000505,SKU-0053,2,10.85,0.00,21.70
OI-0001478,OR-000508,SKU-0007,1,39.44,0.05,37.47
OI-0001479,OR-000508,SKU-0012,3,40.02,0.10,108.05
OI-0001480,OR-000508,SKU-0019,4,40.98,0.05,155.72
OI-0001484,OR-000511,SKU-0036,4,13.87,0.00,55.48
OI-0001485,OR-000511,SKU-0053,2,10.85,0.00,21.70
OI-0001486,OR-000511,SKU-0014,1,43.57,0.15,37.03
OI-0001487,OR-000511,SKU-0002,5,15.08,0.05,71.63
OI-0001488,OR-000511,SKU-0022,3,26.86,0.05,76.55
OI-0001489,OR-000512,SKU-0016,5,46.17,0.10,207.77
OI-0001490,OR-000512,SKU-0036,2,13.87,0.00,27.74
OI-0001491,OR-000512,SKU-0036,5,13.87,0.00,69.35
OI-0001501,OR-990002,SKU-0045,5,16.47,0.00,82.35
OI-0001504,OR-000517,SKU-0002,4,15.08,0.05,57.30
OI-0001505,OR-000517,SKU-0001,1,14.26,0.10,12.83
OI-0001506,OR-000517,SKU-0003,4,8.35,0.10,30.06
OI-0001507,OR-000517,SKU-0015,4,11.18,0.15,38.01
OI-0001508,OR-000517,SKU-0008,4,1.97,0.05,7.49
OI-0001513,OR-000520,SKU-0020,6,31.62,0.00,189.72
OI-0001514,OR-000520,SKU-0027,4,10.49,0.00,41.96
OI-0001515,OR-000521,SKU-0020,4,31.62,0.00,126.48
OI-0001516,OR-000522,SKU-0039,5,46.71,0.00,233.55
OI-0001517,OR-000523,SKU-0040,3,45.53,0.15,116.10
OI-0001518,OR-000524,SKU-0050,4,46.08,0.00,184.32
OI-0001519,OR-000524,SKU-0017,1,9.51,0.15,8.08
OI-0001520,OR-000524,SKU-0002,3,15.08,0.15,38.45
OI-0001521,OR-000524,SKU-0020,1,31.62,0.15,26.88
OI-0001522,OR-000524,SKU-0050,3,46.08,0.00,138.24
OI-0001527,OR-000526,SKU-0029,4,4.31,0.00,17.24
OI-0001528,OR-000527,SKU-0051,2,14.92,0.15,25.36
OI-0001529,OR-000527,SKU-0036,3,13.87,0.15,35.37
OI-0001530,OR-000527,SKU-0009,3,33.65,0.15,85.81
OI-0001536,OR-000530,SKU-0033,5,37.17,0.10,167.27
OI-0001537,OR-000530,SKU-0029,2,4.31,0.00,8.62
OI-0001538,OR-000530,SKU-0036,6,13.87,0.00,83.22
OI-0001539,OR-000530,SKU-0004,5,35.25,0.10,158.62
OI-0001540,OR-000530,SKU-0040,4,45.53,0.00,182.12
OI-0001541,OR-000531,SKU-0028,4,34.65,0.00,138.60
OI-0001542,OR-000531,SKU-0020,2,31.62,0.00,63.24
OI-0001543,OR-000531,SKU-0032,5,46.35,0.00,231.75
OI-0001554,OR-000536,SKU-0033,6,37.17,0.00,223.02
